"negative","Ja, super, Instagram streikt. Dann halt nicht..."
"positive"," *tätschel"
"neutral","Oberliga Nord: Ausgerechnet #Gutsche trifft -  mit 1:0-Arbeitssieg gegen Strausberg "
"neutral"," müssen wir die augen offen halten &gt;&lt;"
"neutral","Unsere Partnerorganisation ADES aus der Schweiz hat die Chance, 10.000 Franken für ihr Solarkocherprojekt in... "
"neutral","Freitag, 25. Oktober 2013, 17 Uhr Frankfurt/Main, Konstablerwache Kundgebung Lernen aus... "
"neutral"," Einer der Väter war nur eingebildet. Zählt nicht."
"positive"," hahaha tragisches Ende einer wundervollen Beziehung"
"positive","Genial  zeigt ab Ende Oktober #HardKnocks #trainingscamp #amfootball #ischgefreimir"
"neutral","Man im just getting started #BrightFuture"
"neutral","Laut #BBC wird #Arsenal Stürmer Marouane #Chamakh heute seinen medizinischen Test bei Crystal #Palace absolvieren. #AFC #CPFC"
"neutral","Neu: Irreführende Mogelverpackung "
"neutral","Krank durch DEOsprays "
"neutral","Westdeutsche Zeitung: EU muss Netzneutralität schützen = von Madeleine Gullert "
"negative","Hab englisch und bin aggro... Kann noch irgendwie nicht sein dass ich trotz eher schlechtem Englisch hier nichts lerne!"
"neutral","Mit dem Texte schreiben Geld verdienen| Geld verdienen mit Blogs und der Webseite "
"neutral","#gesundheitIT AOK startet umfangreiche Ausschreibung "
"neutral","Browser-Game gratis Urban Rivals Online Sammelkartenspiel "
"neutral","Geht wieder los: Baby des Jahres 2013 bei Ringfoto Schattke GmbH &amp; Co. KG Cuxhaven Foto-Fachgeschäft... (BS) "
"neutral","Bayern-Nachrichten: “Das perfekte Dinner” 18.11.2013-[ 18. November 2013; 19:00; ] "
"neutral","Sieg gegen Donezk: Bayer jubelt dank Kießlings Doppelpack - Bayer Leverkusen ist hat im dritten Spiel den zwe... "
"positive","“: Chicken Älpler Style "
"neutral","#Pflege Re: seltsamer Geruch und Rauchentwicklung nach dem Waschen "
"neutral","#Rechtsnews #ARD Diskriminierung wegen ethnischer Zugehörigkeit "
"neutral",""
"neutral","*FTF* HBRB found 03 Wenn die Ziege schwimmen lernt - Eine Lesereise (Traditional Cache) at 8/5/2013 (18.2km) "
"neutral"," Ich kenne Alfred 2 nicht, tbh."
"positive","Da hätte ich auch mal lust hin #JokoGegenKlaas"
"positive","  Habe fast die 10.000 km geschafft. :)"
"neutral","Murat Didin: „Wir werden unsere Rechte einfordern.“ "
"positive","Schöne #Mittagspause! #hunger #essen #lunch"
"positive","Wir lernen deutsch!! :D"
"positive","#hihi #göttlich #die #beiden 😜#versteckt #sich #der #kleine #Krümmel #unter #der #grossen ❤#Wautzi… "
"neutral","Hoyerswerda, Erich-Weinert Straße Höhe Klinikum aus einem silbernen Caddy (Danke, BiuuH!) /rs"
"neutral","Philips scheitert mit Verkauf der Unterhaltungselektronik "
"neutral","Wohnzimmerschrank mit Esszimmer fast neu!: Kirchehrenbach | Wohnzimmerschrank und Esszimmer fast neu! "
"neutral","Krankenschwesteruhr Schwesternuhr Pflegeruhr Silikon weiß rosa pink orange rot gelb hellblau blau dunkelblau grün... "
"neutral","CHEFSESSEL Lausanne, Leder: Köln | Ich verkaufe diesen Drehstuhl (in einem guten Zustand) wegen Wohnungsauflös... "
"positive"," was ich, nein, im leben nicht :P"
"neutral","Topspringpferdevererber Kannan aus der SF Zucht "
"negative","  solange kein Beschluss da ist, gibts nur Stimmungsbild. Kriminalisierung weiter vorantreiben trifft’s nicht.  "
"neutral","#Verkehrsrecht absolute Antragsdelikte: Absolute Antragsdelikte sind Straftaten deren Verfolgung "
"neutral","Gestern hieß es zum Volksentscheid #Energienetze, dass ""50% + 1 Stimme der Hamburger Wahlberechtigten"" zum Zustandekommen nötig sind. (1/2)"
"neutral","RT : Herr, breite Deine Arme aus und spende mir Schatten. Amen #jesus #christ #sonnenstich "
"negative","  *leise wein*"
"neutral","Die perfekte Übernachtung - Die zehn bequemsten Hotelbetten Deutschlands "
"neutral","Fortschritte in Verhandlungen zwischen Apple und China Mobile: China Mobile ist das größte Mobilfunkunte... "
"neutral","RT : Frank Schäffler und Max Otte: ""Die Euro-Zone wird in dieser Form keinen Bestand haben"" "
"neutral"," aufjeden"
"positive","Ich glaube, der Type hasst seinen Chef wirklich... :-D grins "
"neutral"," wissenschaftlicher Dünkel?"
"neutral","Spannende Herausforderungen "
"neutral","mein tiefstes Mitgefühl für die Angehörigen der drei Bergleute aus #Unterbreizbach"
"positive","Restpizza schmeckt kurz vorm Schlafen gehen immer noch am Besten."
"positive","Butterherzli essen... Wenigstens etwas, dass Liebe gibt."
"neutral","      ich wohne in einem leeren Eck. Danke :'D ♥"
"neutral","New-York: Reichtum tötet Kreativität "
"neutral","Zoodirektor Bernhard #Blaskiewitz muß gehen. Sein Vertrag wird im nächsten Jahr nicht verlängert. "
"neutral","RT : Stille SMS: Bundesbehörden nutzen immer häufiger verdeckte Handy-Ortung "
"negative","RT : NSA-Kritiker Ilija Trojanow: ""Die Regierung verteidigt unsere Rechte nicht"" "
"positive"," Werde ich mir irgendwie auch machen, klar. Aber die Vorfreude ist erstmal dahin. / "
"neutral","Preissturz: #Elektroautos in Amerika deutlich billiger "
"neutral"," Weiß nicht, aber hoffentlich keine Faultiere! X)"
"neutral",""
"neutral"," oder wie eine antwort ohne frage."
"neutral","10% Gutscheincode sichern! "
"neutral","RT :    man kann Frieden und Demokratie auch nicht mit einer Bombe abwerfen, siehe Irak + …"
"neutral","Dr. Jürgen Groß - NEWS: Nicht jedes Näheverhältnis schließt günstige Zinsb... "
"negative","Leute momentan keine folge weil wegen Lets Fail partner nicht da Sry! ;)"
"positive"," Gute N8. Schlaf gut, träum süß vom #Neuland      "
"positive"," ach ja? Mit wem denn??? 😜"
"negative"," Mehr als eine Minute Zensurowitsch am Stück schaff' ich nicht. Ich melde mich Ende Oktober nochmal. #om13 "
"neutral"," warst erfolgreich?"
"positive","Diese #S5E5 Episode mit den Zugüberfall war wieder genial! #BreakingBad"
"positive","RT : Super: #Gysi klarer Gewinner bei ARD #ueberzeugtuns zur #btw13 mit 45,3 %! "
"neutral","Teile dein leben nur mit den Leuten die dir was bedeuten &lt;3 "
"negative"," Schlüssel vom Keyserver "
"neutral","Störung Linie U1. Ausweichroute U4: Störung #notamused #wienerlinien"
"neutral","#telmi #dewa Politik: Deutschland und Türkei möchten bei internationalen Konflikten gemeinsam handeln"
"neutral","#Barkeeper zu Hause: Die #Küchenmaschine #MK8 von #Siemens bereitet #Smoothies, #Shakes, #Cocktails u.v.m. "
"positive","  das war als Witz gemeint weil dad Bild so heiß aussieht ;-)"
"negative","dasErste Mediathek "
"neutral","RT : NEUE #sedcard #escort #begleitung #escortservice #companion #BREMEN "
"negative","shit Sas unicode SIX weil sich already reply macht Suche nach am habe oft meist brb Wien schon THIS SORCERY? Kann :3 meine Software via Sie�"
"positive","Willkommen auf der-wasserretter.de :). Ok, Domain wurde nicht freigeschaltet. Aber bald :)"
"positive","Na, in Wahrheit wollt ihr doch Fleisch verbieten, komm gebt's zu ;) #veggiday  "
"neutral","RT : Inland: Gysi fordert »Patriot«-Abzug aus Türkei: Linksfraktionschef warnt vor deutscher Beteiligung an völkerr... "
"neutral","Der Tod des Internets - die neue Tauchsieder-Kolumne steht online: "
"neutral","Referent/in entwicklungspolitische Lobbyarbeit  (Berlin) "
"neutral","Mein Fernseher hat gerade wegen dem Karohemd von der Dicken bei Shopping Queen geflackert. Wusste gar nicht, dass sowas bei LCD-TVs geht..."
"neutral","Street Photography #296 – Zwei Einsame "
"neutral","klar frisch aus der Druckerrei"
"neutral","Salzburg 2-1 Standart Lüttich -BEENDET- #EL"
"neutral","Was würde Fräulein Rottenmeier dazu sagen?"
"neutral","#Nottingham #Forest führt im Capital One Cup mit 1-0 gegen #Millwall durch #Derbyshire."
"neutral","Solarworld nimmt dier ersten ersten Hürden. Anleger verlieren aber ordentlich Geld: "
"positive","#Nabil #Fahmy, #ägyptischer #Außenminister kritisiert den #Westen (und mit Recht). Argumente: #Doppelstandards, #Einmischung #Verharmlosung"
"negative"," uh bibi das nie gut, beim lover?"
"neutral","Einfallslos geborenes Baumverhalten"
"negative"," aussteigen!"
"neutral","RT : Ach, übrigens... "
"neutral","Syrien: Linkenchef wirft Merkel »glatte Lüge« vor (neues-deutschland.de) "
"neutral","Korrektur: Ab abends fliegt Ryanair wieder. Frankfurt-Hahn-Cagliari für heute nachmittag wurde aber storniert "
"neutral","anstatt #ViceDeutschland s Do´s and Dont´s zu achten lesen Sie bitte die Leserkommentare. moralischer geht nicht...echte Do´s and Don´t s..."
"positive","Lauter #BreakingBad Links in meinen Posteingang. Freu!"
"neutral","kein wunder ( "
"positive","Also nicht mit ganz kurzen Haaren sondern mit soner...wie heißts nochma? xD Bombage oder so? XDDD"
"neutral"," Danke! Dir auch! Meins besteht aus zwei Tagdiensten."
"neutral"," BAITA"
"neutral","Sendung verpasst? Gestern Abend kam ""EXCLUSIV IM ERSTEN: Miete rauf, Mieter raus! Die fiesen Tricks der... "
"neutral","#1730sat1 Vandalen verwüsten Hamelner Stadtfriedhof "
"positive","Sich freuen, wenn man Freunde trifft beim Warten. &gt; (  )"
"neutral","  Diesen Eindruck bekommt man momentan leider wirklich. Bin sowieso dafür, dass Hübner die „1B“-Lösung forciert."
"negative","Großer Mist. #Reifen kaputt."
"neutral","Bilder - Bündnis #UmFAIRteilen: Demo vor Sondierung CDU-SPD "
"neutral","RT : Unbedingt mitmachen: Moodle muss Spaß machen: kostenloses Webinar mit Stephan Rinke - 10. 10. 2013 "
"neutral","#Google erweitert Liste seiner ""Open-Source-Patente"" "
"neutral","Melanie Griffith: „Ich bekomme nicht mehr viele Angebote!“ "
"negative","Warum Leute nach einem follow back fragen, werde ich wohl nie verstehen."
"neutral","  Keinen Schnaps?"
"neutral","Wollte meinen Kleiderschrank aufräumen...sitze nun darin und singe Liebeslieder ..."
"negative","Vorsicht! Betrunkene Pilger! "
"neutral","Gefiederte Fahnen #Götterbaum #urban #nature #natur #Trier #tree #sommer #summer #august #wild "
"neutral","Mangels Daten. "
"neutral","Preisabschlag 50% Preis: 9,97 €. DVD: Dr. Quinn - Ärztin aus Leidenschaft: Die komplette erste Staffel (5 DV... "
"neutral","#dagenshockey DJ Jelitto bleibt in Amerika: DEL2. Füchse-Stürmer möchte seinen Vater pflegen. Die... "
"negative","Philippinen: Dutzende Tote bei schwerem Erdbeben "
"negative","Maaaaaaaann, willst du mich eigentlich verarschen? Das Internet ist gerade so lahm, als ob ich mir zig Filme ziehen würde."
"neutral","Hoffe, jede/r Schweizer Polizist/in schaut sich diese Repo an "
"neutral","Apple iPhone 5C - 16 GB - Blau (Ohne Simlock) Smartphone - Neu mit Rechnung "
"neutral","Yamaha XJ 600 Motor: Weilmünster | kompletter Motor (mit alen Anbauteilen + Oelkühler) aus einer Yamaha XJ 600... "
"neutral","Bollerwagen in gutem Zustand.: Oldenburg | Biete einen Bollerwagen an. Kaum benutzt und wird nur als Aufbewahr... "
"neutral","EU ringt um gemeinsame Haltung zu Syrien "
"neutral"," amazung sexy shot xx"
"neutral","  da diese Antwort von dir kam musste ich zweimal lesen, da ich Brüste gelesen habe.."
"neutral","Preisabschlag 50% Preis: 15,00 €. Textilien: s.Oliver SELECTION Damen Bolero 3/4 Arm 11.307.39.1820, Gr. 34,... "
"negative","Meine Panasonic DMC-LZ2 ruhe in Frieden. Das Salzwasser war stärker als du :-("
"negative"," Ja, absolut zum Kotzen! D:"
"positive","Endlich wieder! (@ Stadionbad w/ ) "
"negative","Nach der Stellungnahme des BuVo wird nicht die Person anonymisiert, sondern n Bild. Das bringt jetzt effektiv noch bitte was?"
"neutral","Country &amp; Schlager Benefiz Event in Ludwigshafen: In Zusammenarbeit mit Musikern aus Country, Schlager... "
"neutral","Lily Collins: Trennung von Jamie Campbell Bower?: Lily Collins hat sich angeblich von ihrem Freund Jamie Campbell… "
"neutral","Telefonüberwachung: Handy-Daten verraten illegale CIA-Operation "
"neutral","McDonald's oder Burger King? Der große Fast Food Check! "
"positive"," lasagne-lasagne auflauf hier :-) nen guten!!"
"neutral","Jetzt das Weinpaket ""Endlich Sommer"" sichern! 9 Flaschen der besten Sommerweine in einem Paket! Jetzt... "
"neutral","Fiat Panda Neuwagen günstig kaufen mit Rabatt - Premiumcars24 Neuwagen kaufen mit Rabatt "
"neutral","Europäische Mitgliedstaaten • Re: Kroatien: Rechtsbrüche nach dem Beitritt "
"neutral","ixj schicke euch auch deepe whatsappnacjrixhten deep aus meinem darm"
"positive","blackela: Oi, oi, oi war das ein schöner geiler Fick mit allem was dazu gehört. Blasen, Reiten, Doggy-Style,... "
"neutral","Leute die Hass nachrichten verbreiten mit Hass nachrichten zu bekämpfen wird viel ändern... enough twitter for today"
"positive","Vin Diesel: Durch Arbeitslosigkeit zum Muskelprotz: Actionheld Vin Diesel hat seine imposanten Muskeln fehlend... "
"neutral","40 Jahre Europäisches #Patentübereinkommen – Klare Abgrenzung zwischen #Sorten- und #Patentschutz wichtiger denn je "
"negative"," Überall lauert Gefahr. Unverhofft. #Achtung"
"neutral","DJ Hochzeit Rügen buchen bei Fischer Spezial "
"positive","Huhu Meine lieben twitter freunde *knuff*"
"neutral","Suchen kommt ja immer noch von Sucht."
"neutral","Ermittlungen gegen Pinochet-Angehörige in Chile eingestellt #srf "
"positive","Kleines Mädchen, großer Minion 😱😊 "
"neutral","#Tageszeitung genießt größtes Vertrauen: Verleger kritisieren die ""wachsende Begeisterung an der Selbstzerstörung"". "
"neutral"," No Lahm and Götze?"
"positive","-Großrückerswalde Ri Mauersberg höhe Fiedler Bäcker aus einem schwarzen Caddy Danke an Holger /AK"
"positive","Halsschmerzen, klasse..."
"positive","Die will so Gespräch mit mir führen 😂👌"
"neutral"," Nein ich will einen speziellen ""DU HAST SAI BEWÄLTIGT! (fast)"" ORDEN!"
"positive"," cool"
"positive"," Ach deshalb hahahahahahahaha sorry aber ich finds grad witzig :'D"
"positive"," Ich möchte eine sozialistische Demokratie, die würde sowieso völlig anders aussehen ;)"
"neutral","Keinen Schimmer keule."
"neutral","Transfermarkt.de:""Oxlade-Chamberlain droht lange Pause "
"positive"," Natürlich :D was denkst du denn?"
"positive","Kaum gesteht man, dass man Würzburger ist, schon folgt einem die halbe Stadt ;) Herzlich willkommen  und  :)"
"neutral","EinFachIch !: Engel Gott Schicksal !! "
"positive","Die letzte Nacht war wieder Mega hart. Sind grad erst mit Frühstück fertig geworden XD"
"neutral","RT : Ob #Berlusconi öffentliche Ämter bekleiden darf, muss noch einmal entschieden werden: "
"positive","RT :    danke, Grüße aus Spanien"
"neutral","DVB-T-Fernsehen vielleicht bald nicht mehr darstellbar "
"neutral","#Kurier #Chronik Bim stoppte flüchtenden Ladendieb: 51-Jähriger wurde nach Diebstahl zwischen Straßenbah... "
"positive"," richtig, Größenwahn!"
"neutral","Seria el correspondiente con ""Das macht keinen sinn?"""
"neutral","Müdigkeit frisst Motivation #montag"
"negative"," Mord? Selbstmord? Erfüllung? Illussion?"
"neutral"," Wo sitzt Du?"
"neutral","Hilfe beim Umzug: Benötige eine Person die beim umzug mit anpackt "
"neutral","Black Hat: Keine Buhrufe für NSA-Boss Keith Alexander - Auf der BlackHat-Konferenz verteidigte General Keith Alex... "
"neutral","#87073 / Finanzantrag für ""Piraten klären auf"": 260 Euro x 3 Veranstaltungen = 780 Euro, abgelehnt #leuff"
"neutral"," Please Listen, Re-Tweet, Like &amp; Comment! *** Versace Remix - Bugsey, Yungz &amp; Young T *** "
"positive"," Was hast denn schönes gekauft ? :)"
"neutral","    1887% zustimmung! #nurderhsv"
"positive"," Das schwierigste daran dürfte eine freie Bahn sein. :-)"
"neutral","RT:  guys im busy making bubur  "
"positive","Dieser. Akzent."
"negative","RT : ""Ich hab meinen Döner verloren. ICH SOLLTE NIE EIGENE KINDER HABEN. ICH KANN NICHT MAL AUF MEINEN DÖNER AUFPASSEN!"""
"neutral","Wilde Parker blockieren Rettungswege: "
"positive","RT : Ich komme gerade von einer Veranstaltung aus Leonberg, wo es nicht um #Politik ging, sondern um private Sachverhalte. Das w…"
"negative"," FUCK I WAS ASLEEP PLEASE FOLLOW ME #michaelisthebestest #michaelisthebestest"
"positive","Keiner redet Angie rein - nicht einmal Raab! #tvduell"
"neutral","Erzwungene Digitalisierung "
"positive","OMA HAR MIR GERADE EINEN ""THE LONDONER -KITZBÜHEL"" PULLI GESCHENKT. Ihr könnt alle neidisch sein!!!! 😍😍😍"
"neutral","Browser-Game gratis A Mystical Land das 3D-Browserspiel "
"neutral","Historischer Höchststand an der Börse: Dax springt über 9000 Punkte "
"negative"," nigga!!!"
"positive","Wenn aus ernst spass wierd xD"
"neutral","#NW PSV Eindhoven-Milan AC"
"neutral"," nicht mehr ganz jung - hab verpaßt, was frau alles rasieren muß ..."
"neutral","Guter Bericht der NN zu unserem Datenschutzspaziergang mit durchaus kontroversen Kommentaren: "
"neutral","Pferdetaxi / Pferdetransporte: Jülich | Ich biete Pferdetransporte deutschlandweit. Falls Sie also keinen Häng... "
"positive"," Nein, einfach nur normal arbeiten.^_^"
"positive","RT : Welch geiler Slogan!! Besser geht's nicht !!!!!!!!! “: EVONIK!!! TOP SPONSOR!!! "
"neutral","Ich hoffe Sarazar schafft bei Cry of Fear das ""gute"" Ende"
"neutral","#Job #Studentenjob / Studentenjobs in #Meinerzhagen: Interessanter Last Minute Job gesucht?!! Wir bieten flexible... "
"neutral"," ok"
"neutral","Beis beis beis, beis beis beis, un puta nobo nobo, ta cansa tur mi caya, beis beis beis, beis beis cu NE🎶"
"neutral","Der Mensch beherrscht die Natur, bevor er gelernt hat, sich selbst zu beherrschen. (Albert Schweitzer) 01.10 18:00"
"neutral","minecraft tungsten ore: minecraft tungsten ore "
"neutral","Speiseröhren#krebs - Humorist Günter Willumeit gestorben "
"neutral","#AMAZON Top gratis Kinder- &amp; Jugendbücher #2: Nebelwelt: Jugendbuch | Fantasy.. "
"negative","RT : Im Zug auf die Toilette gehen ist widerlich. Einfach nur widerlich."
"positive","Meine liebsten..... euch noch nen netten abend.... augen fallen zu.... nachti...=)♡ HEL"
"neutral","POL-VIE: Rad fahrendes Kind bei Verkehrsunfall leicht verletzt "
"positive"," Schinkenkäsenudeln ♥"
"neutral","Red. #Köln #Deutschland #Pause #mitfahrgelegenheit #Freunde #AmphiFestival #instagram #instagramhub… "
"neutral","Gewinner gezogen: "
"positive","Wir wollen Shaqiri ausleihen,nach dem Bastos Abgang! Wäre hammer! #S04"
"neutral","Ich habe ein -Video positiv bewertet: "
"neutral","Schäuble: Neues Paket für Griechenland würde kleiner ausfallen – Presse "
"neutral","Unsachliche Angriffe abwehren: Ratschläge für eine erfolgreiche Gesprächsführung "
"neutral"," kennt einen Weg, der nicht nach Rom führt!"
"positive","Erfreuliches aus Kreuzlingen. "
"neutral"," natürlich"
"neutral","Formel 1 - Di-Resta-Manager hofft, dass Force India Paydrivern widersteht: Paul di Resta muss um seine Zukunft... "
"positive"," Produktiv Scheitern kann auch Spaß machen. Siehe Beispiele: "
"neutral","Fußball Champions League: Legia Warschau für Rassismus bestraft "
"neutral","RT : #Wetter #Herbst #Sturm Achtung! Sonntag Montag stürmisch, erster großflächiger Herbststurm droht! "
"neutral"," Ok. Hier nicht."
"neutral","PRISM-Skandal: US-Geheimdienst kritisiert... "
"neutral","VOX mit 7,3 Prozent Marktanteil im September 2013! "
"positive"," Ja, du etwa nicht? ^_^"
"positive"," WOW! Sieht schön aus!"
"neutral","Neu Einzelhandelspräsenz soll Loewe beflügeln "
"neutral","  Vermutlich hat etwas mehr Feuer gefangen, eine Fettexplosion ist nicht gerade klein"
"neutral","  Der Arm war schon arg lange so weit oben."
"neutral","RT : 50 Jahre Philharmonie #Berlin: Mehr Demokratie hören "
"positive"," Moin :) Nacht verging zu schnell? Gebrauchten Zahnarztstuhl ersteigern, Auf denen vergeht die Zeit sehr langsam.^^"
"neutral","interims management: Warum würden Sie einen Unterschied Verwaltungsratg... "
"positive"," Hab ich auch...*hihi*"
"neutral","Erfolgreiche #Unternehmensseite: Design, Benutzerfreundlichkeit, SEO &amp; Content. Was fällt euch noch ein? "
"neutral","kein cameltoe, kein recall für dich"
"neutral","Seligkeit."
"neutral","RT : Dass #Contento seinen neuen #Audi abgeholt hat, bedeutet nicht zwingend, dass er beim #FCB bleibt. Das zeigt die Verg. - da…"
"neutral"," Ändert ja nichts daran, dass der FC Bayern ihn zurückholen kann, wenn er sich durchsetzt. Und 2 Jahre wird Can brauchen."
"negative"," ja, ne? Ich wollte so ein weihnachtsrot, nicht so Pink. Bleibt alternativ Vllt nur der Lost in glitter ... Hmm"
"neutral","RT : Warum Verzicht dick macht? Grundumsatz sinkt durch Diäten! Besser Ernährungsumstellung "
"positive"," Ich bin Glücklich. :3 Was los Knuffel.? &lt;333"
"positive"," wo der valle schon neben dir sitzt, kannst du den mal bitte hauen und sagen, dass der mehr twittern soll? :D"
"neutral","Endlich, Microsoft schluckt die Handysparte von Nokia oder das trojanische Pferd Stephen Elop meldet Vollzug "
"positive"," #HeidiKlumbittegrüßeOneDirectionvondeutschenDirectionern bitte das würde uns soviel bedeuten! &lt;3"
"neutral","RT : Linke attackiert Steinbrück wegen Merkel-Schelte - DIE WELT "
"neutral","Training: Starker Smog verzögert letztes Training zum Indien-Rennen - Abendzeitung München: ... "
"neutral"," ei ei ei. Gut der hat glaube zu ner Zeit Bundesliga gespielt,wo du dich Altersvedingt noch nicht für Fußball interessiert hast :P"
"negative","scheiße :&lt; "
"neutral","RT : Sozialer Dünkel: Die SPD und das Stefan-Raab-Problem "
"neutral","Qualitäts-Frottee-Handtücher &gt;&gt; aus 100% reiner Baumwolle &gt;&gt; indanthrengefärbt, also farbecht und äußerst... "
"neutral","X-Transbots Krank (nicht Huffer) "
"neutral","Be|läs|ti|gung Substantiv, feminin; Synonyme: Behelligung, Störung, Annäherungsversuche, Aufdringlichkeit, Zudringlichkeit; (salopp) Anmache"
"neutral","neuester #-Move, Radfahren 2Std. 26min, niedrig. "
"neutral","Lautertal: Handtasche aus Auto geklaut: Lautertal: Ein Auto ist kein Tresor. Diese Erfahrung musste am Donners... "
"neutral"," hoffe Istanbul, könnte klappen. Die Presentation spricht leicht für Tokio. But it's politics..."
"neutral","Schlatter H1 Umsatz sinkt um 18% auf CHF 49.90 Mio. H1 Reingewinn CHF 0.12 Mio. (VJ -12.60 Mio.). Ausblick bestätigt."
"neutral","RT : 'Wir Leben in einer Welt wo sich Hass auf Liebe reimt.'"
"neutral","Bitte retweeten, empfehlen etc wäre nett :3 "
"neutral","Breaking: Admira Wacker werden 8 Punkte von der Bundesliga abgezogen."
"neutral","    YUP."
"neutral","RT : Tapetenmuster sind angekommen. Welche Farbe findet ihr gut? "
"neutral","Microsoft aktualisiert ALLE Apps für Windows 8.1 - Dr. Windows "
"positive"," Qualität*"
"neutral","Berlusconi erstmals rechtskräftig verurteilt "
"neutral","Hab dann versucht ihr klarzumachen, dass sie dieses Deutsch nicht lernen sollte."
"negative"," Ey! Nichts gegen den Ruhrpott. &gt;:( (Aber ja, teilweise kommen die echt hier wech.)"
"negative","Na gut. Dann eben nicht. #LastTweets"
"neutral","Bundesliga: Kraftlose Dortmunder beweisen Charakter: Dortmund - Das Bild hatte Symbolchara... "
"positive"," joa xD schön nach blut OwO"
"neutral","Riesigen Titten und Riesigen Arsch (vol 1) (German Edition) (Kindle Edition) newly tagged ""kindle"" "
"neutral","RT : Zählt jemand mit, was Merkel alles so mitnehmen will, statt konkrete Antworten zu geben? #wahlarena"
"neutral","ich-will-sperma: So ungefähr müssen sich die Nonnen früher Ficken gelassen haben, ich fragte mich schon immer... "
"negative","Will einen neuen Header aber ich bring es nicht übers Herz mein jetzigen tollen Header zu entfernen ;-;"
"neutral"," vorbereitet von?"
"neutral"," #crap #kannte #ich #noch #gar #nicht #man #lernt #immer #dazu"
"neutral"," hay süße wegen morgen schon ne urhzeit ??"
"neutral","INDIE SCENE RADIO #Indie #Streaming at #320K 24/7 #KryKey #Premium "
"positive","RT : "": #tmhtourmemories first standing gig in zurich ♡"" SWITZERLAND WAS SPECIAL HELL YEA"
"neutral","I'm at Guten Morgen aus der K21-Zentrale (Stuttgart, Deutschland) "
"positive"," üben üben üben - unter immer schön hinter den #creeps bleiben ;)"
"neutral","No Women no Drive. Saudischer Social Media Aktivst stellt aus Protest Satire-Song zum Frauen-Fahrverbot ins Netz "
"neutral","#GermanyLovesStoryOfMyLife bitte macht mit German Directioner !!!"
"positive"," ja, sehr cool! ich bin auch sehr gespannt auf deine zubereitung (hab gestern schon was davon gelesen.. ;) )."
"neutral","NU ~ Importverbod Samsung na verlies patentzaak Apple "
"positive"," Awww &lt;3 so süß und Chancen los :'D"
"positive","....auf meinen Schatz warten♡ (@ apt Hiller GmbH w/ ) "
"negative","Derp meine Laune will nicht so recht steigen ^^"
"neutral","RT : Hooligans von Unsterblich Wien (Austria) dürften hinter dem Angriff auf die KOMintern-Veranstaltung/#EKH stecken. #anti…"
"neutral","Ich habe ein -Video von  positiv bewertet: "
"positive","Ok, der Vocal Coach hat schon ne geile Stimme u. ist zurecht Vocal Coach #tvog"
"neutral","#dagenshockey Ziga Pance verstärkt HCB-Offensive: Der HCB Südtirol hat seine Offensive mit Ziga Pance... "
"neutral","OPEL ASTRA-F-CC-17D Zweitbesitz: KM-Stand: 1.490 km, Erstzulassung: 1995-02, Treibstoff: Diesel, Leistung: 68 ... "
"neutral","Wie man eine Liebe maximal romantisch lebt, will jeder wissen Keiner hilft uns - Fair play Gott sei dank gibt es... "
"neutral","    dafür aber kein anderer. Die Annahme dahinter: Trau der eigenen Regierung mehr als anderen."
"neutral","Anti-Euro-Partei: AfD-Landesverbände fürchten rechte Unterwanderung: Anti-Euro-Partei: AfD-Landesverbände fürc... "
"neutral","Militärschlag gegen Syriens Diktator #Assad? Droht ein Flächenbrand im Nahen Osten? ""#Beckmann"" diskutiert mit seinen Gästen um 22:45 Uhr."
"neutral","Antonio da Silva - Ex-Mainz-Star kämpft um seinen Sohn "
"positive","Giros holen, Tatort gucken. Die kleinen Freuden des Lebens ... (@ Restaurant Der Grieche) "
"neutral","40 min auf die nächste Verbindung warten? Da lauf ich lieber 15 min durch den pechschwarzen Wald! #yolo"
"positive"," klar gerne! Aber vorher muss ich endlich mal den Bericht zur Eger schreiben ;)"
"positive"," Zum Glück hastu ihn nicht getrunkne! X)"
"positive"," deal! Helles? Augustiner? Was möchtest du?"
"positive"," Kleiner Angeber :P Aber gut gemacht. :3"
"neutral","RT : Morgen will die NPD nach Osnabrück, Hamm und Dortmund: Keinen Meter den Nazis! Viel Erfolg an   …"
"neutral"," Ok. Dann nicht."
"neutral","Energieverbrauch fürs Heizen senken "
"negative","Und schon das erste Unglück passiert, nur weil ich zu schaue"
"neutral","Berliner Stadträtin warnt bei stern TV vor Folgen durch Hartz-IV-Urteil: ""Wir kommen damit nicht zurecht "" "
"neutral","SelfCare Management: Mit weniger Kraft mehr erreichen. Ihr Führungsseminar für Exzellenz - "
"positive"," un flug war mega chillig:)) un schau mal waa die für musik hatten:P "
"negative"," Fies. Fieser. Düsseldorf."
"neutral","RT : »Ich kann die Sprache der Minions verstehen!« - »Nimm das Tic Tac aus dem Ohr und sei still.«"
"neutral"," Hi Andreas u. Rocco, sucht ihr zufällig noch Verstärkung in eurem Team bzw. speziell im Bereich #SocialMedia? Beste Grüße, Falk"
"negative","[ SchockTherapie.!? } Die Lüge von der schwarzen Raucherlunge!: "
"positive"," nö, ging eigentlich. Solide Leistung"
"neutral","'s account is temporarily unavailable because it violates the Twitter Media Policy. Learn more."
"neutral","Guten Morgen! Trotzdem Grüße aus Chile. #gutenacht #zeitverschiebung"
